source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0061035,regulation of cartilage development,0.008824343034199026,True,"""Any process that modulates the rate, frequency, or extent of cartilage development, the process whose specific outcome is the progression of the cartilage over time, from its formation to the mature structure. Cartilage is a connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate."" [GOC:dph]",67,1896,16,19147,0.008438818565400843,0.23880597014925373,query_1,"['GO:0051216', 'GO:2000026']"
GO:BP,GO:0072330,monocarboxylic acid biosynthetic process,0.008844942739393093,True,"""The chemical reactions and pathways resulting in the formation of monocarboxylic acids, any organic acid containing one carboxyl (-COOH) group."" [GOC:mah]",186,1896,33,19147,0.01740506329113924,0.1774193548387097,query_1,"['GO:0032787', 'GO:0046394']"
GO:BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,0.008908943567277918,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",326,1896,51,19147,0.02689873417721519,0.15644171779141106,query_1,['GO:0007167']
GO:BP,GO:0070555,response to interleukin-1,0.00892260929924625,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:BHF, GOC:mah]",100,1896,21,19147,0.011075949367088608,0.21,query_1,['GO:0034097']
GO:BP,GO:0022898,regulation of transmembrane transporter activity,0.00892260929924625,True,"""Any process that modulates the frequency, rate or extent of transmembrane transporter activity."" [GOC:dph, GOC:mtg_cardio, GOC:mtg_transport]",100,1896,21,19147,0.011075949367088608,0.21,query_1,"['GO:0034762', 'GO:0065009']"
GO:BP,GO:0051928,positive regulation of calcium ion transport,0.008935473663957295,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",80,1896,18,19147,0.00949367088607595,0.225,query_1,"['GO:0006816', 'GO:0043270', 'GO:0051924']"
GO:BP,GO:0035023,regulation of Rho protein signal transduction,0.008935473663957295,True,"""Any process that modulates the frequency, rate or extent of Rho protein signal transduction."" [GOC:bf]",80,1896,18,19147,0.00949367088607595,0.225,query_1,"['GO:0007266', 'GO:0051056']"
GO:BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,0.009156799509642245,True,"""The attachment of a leukocyte to vascular endothelial cell via adhesion molecules."" [GOC:add, GOC:bc, GOC:BHF, GOC:BHF_miRNA, PMID:23897866]",43,1896,12,19147,0.006329113924050633,0.27906976744186046,query_1,['GO:0007159']
GO:BP,GO:0051480,regulation of cytosolic calcium ion concentration,0.009156799509642245,True,"""Any process involved in the maintenance of an internal steady state of calcium ions within the cytosol of a cell or between the cytosol and its surroundings."" [GOC:ai, GOC:mah, GOC:rph]",43,1896,12,19147,0.006329113924050633,0.27906976744186046,query_1,['GO:0006874']
GO:BP,GO:0050804,modulation of chemical synaptic transmission,0.009194416564634805,True,"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse. Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]",416,1896,62,19147,0.03270042194092827,0.14903846153846154,query_1,"['GO:0007268', 'GO:0099177']"
GO:BP,GO:0140352,export from cell,0.009207896087550427,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",790,1896,106,19147,0.05590717299578059,0.1341772151898734,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0099505,regulation of presynaptic membrane potential,0.00936936512154296,True,"""Any process that modulates the potential difference across a presynaptic membrane."" [GOC:dph, GOC:ef]",17,1896,7,19147,0.003691983122362869,0.4117647058823529,query_1,['GO:0042391']
GO:BP,GO:1901890,positive regulation of cell junction assembly,0.00936936512154296,True,"""Any process that activates or increases the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",87,1896,19,19147,0.010021097046413503,0.21839080459770116,query_1,"['GO:0034329', 'GO:0044089', 'GO:0051130', 'GO:1901888']"
GO:BP,GO:0038166,angiotensin-activated signaling pathway,0.00936936512154296,True,"""A G protein-coupled receptor signaling pathway initiated by angiotensin II binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:nhn, GOC:signaling, PMID:10977869]",17,1896,7,19147,0.003691983122362869,0.4117647058823529,query_1,"['GO:0007186', 'GO:1904385']"
GO:BP,GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,0.00936936512154296,True,"""Any process that modulates the frequency, rate or extent of blood vessel endothelial cell proliferation involved in sprouting angiogenesis."" [GO_REF:0000058, GOC:TermGenie, PMID:23388056]",17,1896,7,19147,0.003691983122362869,0.4117647058823529,query_1,"['GO:0001936', 'GO:0002043']"
GO:BP,GO:0001654,eye development,0.00936936512154296,True,"""The process whose specific outcome is the progression of the eye over time, from its formation to the mature structure. The eye is the organ of sight."" [GOC:jid, GOC:jl]",335,1896,52,19147,0.027426160337552744,0.15522388059701492,query_1,"['GO:0007423', 'GO:0150063']"
GO:BP,GO:0006813,potassium ion transport,0.009392428804678369,True,"""The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",172,1896,31,19147,0.016350210970464137,0.18023255813953487,query_1,['GO:0030001']
GO:BP,GO:0052652,cyclic purine nucleotide metabolic process,0.009392428804678369,True,"""The chemical reactions and pathways involving a cyclic nucleotide, a nucleotide in which the phosphate group is in diester linkage to two positions on the sugar residue and the base is a purine."" [PMID:23911318]",32,1896,10,19147,0.005274261603375527,0.3125,query_1,"['GO:0006163', 'GO:0009187']"
GO:BP,GO:0014888,striated muscle adaptation,0.009392428804678369,True,"""Any process in which striated muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities."" [GOC:mtg_muscle]",32,1896,10,19147,0.005274261603375527,0.3125,query_1,['GO:0043500']
GO:BP,GO:0071402,cellular response to lipoprotein particle stimulus,0.009392428804678369,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:mah]",32,1896,10,19147,0.005274261603375527,0.3125,query_1,['GO:0051716']
GO:BP,GO:0006941,striated muscle contraction,0.009399137391304923,True,"""A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope."" [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]",150,1896,28,19147,0.014767932489451477,0.18666666666666668,query_1,['GO:0006936']
GO:BP,GO:0061614,miRNA transcription,0.009448632591369365,True,"""The cellular synthesis of microRNA (miRNA) transcripts. MicroRNA genes are synthesized as primary (pri) miRNA transcripts and subsequently processed to produce the ~22nt miRNAs that function in gene regulation."" [GOC:dph, GOC:kmv, PMID:18778799]",74,1896,17,19147,0.008966244725738396,0.22972972972972974,query_1,"['GO:0006351', 'GO:0010586']"
GO:BP,GO:0050830,defense response to Gram-positive bacterium,0.009448632591369365,True,"""Reactions triggered in response to the presence of a Gram-positive bacterium that act to protect the cell or organism."" [GOC:ai]",74,1896,17,19147,0.008966244725738396,0.22972972972972974,query_1,['GO:0042742']
GO:BP,GO:0006810,transport,0.009523754095035065,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",3802,1896,430,19147,0.22679324894514769,0.11309836927932668,query_1,['GO:0051234']
GO:BP,GO:0051962,positive regulation of nervous system development,0.00966642131270259,True,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",233,1896,39,19147,0.020569620253164556,0.16738197424892703,query_1,"['GO:0007399', 'GO:0051094', 'GO:0051240', 'GO:0051960']"
GO:BP,GO:0001764,neuron migration,0.009681008902061689,True,"""The characteristic movement of an immature neuron from germinal zones to specific positions where they will reside as they mature."" [CL:0000540, GOC:go_curators]",165,1896,30,19147,0.015822784810126583,0.18181818181818182,query_1,"['GO:0016477', 'GO:0048699']"
GO:BP,GO:0019730,antimicrobial humoral response,0.009887116259521,True,"""An immune response against microbes mediated through a body fluid. Examples of this process are seen in the antimicrobial humoral response of Drosophila melanogaster and Mus musculus."" [GOC:go_curators, GOC:mtg_sensu]",101,1896,21,19147,0.011075949367088608,0.2079207920792079,query_1,"['GO:0006959', 'GO:0140546']"
GO:BP,GO:0090594,inflammatory response to wounding,0.009999635583314027,True,"""The immediate defensive reaction by vertebrate tissue to injury caused by chemical or physical agents."" [GOC:add]",27,1896,9,19147,0.004746835443037975,0.3333333333333333,query_1,"['GO:0006954', 'GO:0009611']"
GO:BP,GO:0048844,artery morphogenesis,0.009999635583314027,True,"""The process in which the anatomical structures of arterial blood vessels are generated and organized. Arteries are blood vessels that transport blood from the heart to the body and its organs."" [GOC:dsf, PMID:16740480]",68,1896,16,19147,0.008438818565400843,0.23529411764705882,query_1,"['GO:0048514', 'GO:0060840']"
GO:BP,GO:0099560,synaptic membrane adhesion,0.009999635583314027,True,"""The attachment of presynaptic membrane to postsynaptic membrane via adhesion molecules that are at least partially embedded in the plasma membrane."" [GOC:dos]",27,1896,9,19147,0.004746835443037975,0.3333333333333333,query_1,"['GO:0050808', 'GO:0098609']"
GO:BP,GO:0150076,neuroinflammatory response,0.009999635583314027,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",68,1896,16,19147,0.008438818565400843,0.23529411764705882,query_1,['GO:0006954']
GO:BP,GO:0010232,vascular transport,0.009999635583314027,True,"""The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane."" [GOC:sm]",81,1896,18,19147,0.00949367088607595,0.2222222222222222,query_1,"['GO:0003018', 'GO:0006810']"
GO:BP,GO:0150104,transport across blood-brain barrier,0.009999635583314027,True,"""The directed movement of substances (e.g. macromolecules, small molecules, ions) through the blood-brain barrier."" [GOC:aruk, GOC:bc, PMID:29377008]",81,1896,18,19147,0.00949367088607595,0.2222222222222222,query_1,['GO:0010232']
